agent,seed_index,seed,state_id,state,action_id,action,q_value
UCB Q-learning,2,1125,4,yellow,0,red,0.14689843578103148
UCB Q-learning,2,1125,4,yellow,1,green,0.09656495593892188
UCB Q-learning,2,1125,4,yellow,2,blue,0.5800000000000001
UCB Q-learning,2,1125,5,magenta,0,red,0.020789008019263498
UCB Q-learning,2,1125,5,magenta,1,green,0.33246
UCB Q-learning,2,1125,5,magenta,2,blue,0.0011915462444999914
UCB Q-learning,2,1125,6,cyan,0,red,0.12029999999999999
UCB Q-learning,2,1125,6,cyan,1,green,-0.0102
UCB Q-learning,2,1125,6,cyan,2,blue,0.2163189725437254
UCB Q-learning,2,1125,7,white,0,red,0.0
UCB Q-learning,2,1125,7,white,1,green,0.0
UCB Q-learning,2,1125,7,white,2,blue,0.0
UCB Q-learning,3,1126,0,black,0,red,-0.012475057630650002
UCB Q-learning,3,1126,0,black,1,green,0.48444999999999966
UCB Q-learning,3,1126,0,black,2,blue,0.075164560788764
UCB Q-learning,3,1126,1,red,0,red,-0.006673624575000001
UCB Q-learning,3,1126,1,red,1,green,0.09804299999999998
UCB Q-learning,3,1126,1,red,2,blue,0.026736
UCB Q-learning,3,1126,2,green,0,red,0.5309999999999997
UCB Q-learning,3,1126,2,green,1,green,0.007226951464016542
UCB Q-learning,3,1126,2,green,2,blue,0.07080987
UCB Q-learning,3,1126,3,blue,0,red,0.04065837
UCB Q-learning,3,1126,3,blue,1,green,0.10190785229999998
UCB Q-learning,3,1126,3,blue,2,blue,0.024199887602799237
UCB Q-learning,3,1126,4,yellow,0,red,-0.01314
UCB Q-learning,3,1126,4,yellow,1,green,0.23299795474313673
UCB Q-learning,3,1126,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,3,1126,5,magenta,0,red,0.006466167412016546
UCB Q-learning,3,1126,5,magenta,1,green,0.11826
UCB Q-learning,3,1126,5,magenta,2,blue,0.0010543658532472426
UCB Q-learning,3,1126,6,cyan,0,red,0.110262
UCB Q-learning,3,1126,6,cyan,1,green,0.016223888373685602
UCB Q-learning,3,1126,6,cyan,2,blue,0.12697544255518986
UCB Q-learning,3,1126,7,white,0,red,0.0
UCB Q-learning,3,1126,7,white,1,green,0.0
UCB Q-learning,3,1126,7,white,2,blue,0.0
UCB Q-learning,4,1127,0,black,0,red,-0.0203212308
UCB Q-learning,4,1127,0,black,1,green,0.48444999999999966
UCB Q-learning,4,1127,0,black,2,blue,0.011717262128999992
UCB Q-learning,4,1127,1,red,0,red,-0.01279035075
UCB Q-learning,4,1127,1,red,1,green,0.12420206999999996
UCB Q-learning,4,1127,1,red,2,blue,-0.0023669999999999993
UCB Q-learning,4,1127,2,green,0,red,0.5309999999999997
UCB Q-learning,4,1127,2,green,1,green,0.1613185589760113
UCB Q-learning,4,1127,2,green,2,blue,0.09461819999999999
UCB Q-learning,4,1127,3,blue,0,red,-0.0102
UCB Q-learning,4,1127,3,blue,1,green,0.08075609999999998
UCB Q-learning,4,1127,3,blue,2,blue,0.016454055775135798
UCB Q-learning,4,1127,4,yellow,0,red,0.00632389033864506
UCB Q-learning,4,1127,4,yellow,1,green,0.19782778261328499
UCB Q-learning,4,1127,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,4,1127,5,magenta,0,red,-0.008907
UCB Q-learning,4,1127,5,magenta,1,green,0.2718
UCB Q-learning,4,1127,5,magenta,2,blue,-0.006
UCB Q-learning,4,1127,6,cyan,0,red,0.24966
UCB Q-learning,4,1127,6,cyan,1,green,-0.008636041951500003
UCB Q-learning,4,1127,6,cyan,2,blue,0.001814451048149996
UCB Q-learning,4,1127,7,white,0,red,0.0
UCB Q-learning,4,1127,7,white,1,green,0.0
UCB Q-learning,4,1127,7,white,2,blue,0.0
UCB Q-learning,5,1128,0,black,0,red,0.8454499999999996
UCB Q-learning,5,1128,0,black,1,green,0.01587701099999999
UCB Q-learning,5,1128,0,black,2,blue,0.0034655744999999927
UCB Q-learning,5,1128,1,red,0,red,-0.007341611025000003
UCB Q-learning,5,1128,1,red,1,green,0.9109999999999997
UCB Q-learning,5,1128,1,red,2,blue,-0.0102
UCB Q-learning,5,1128,2,green,0,red,0.20507309999999998
UCB Q-learning,5,1128,2,green,1,green,-0.006503711025000003
UCB Q-learning,5,1128,2,green,2,blue,-0.0102
UCB Q-learning,5,1128,3,blue,0,red,0.05648999999999999
UCB Q-learning,5,1128,3,blue,1,green,0.04503299999999999
UCB Q-learning,5,1128,3,blue,2,blue,-0.00859035075
UCB Q-learning,5,1128,4,yellow,0,red,0.22813935495264867
UCB Q-learning,5,1128,4,yellow,1,green,-0.0122349
UCB Q-learning,5,1128,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,5,1128,5,magenta,0,red,-0.006
UCB Q-learning,5,1128,5,magenta,1,green,0.2178
UCB Q-learning,5,1128,5,magenta,2,blue,-0.006
UCB Q-learning,5,1128,6,cyan,0,red,0.08879999999999999
UCB Q-learning,5,1128,6,cyan,1,green,-0.009744899999999999
UCB Q-learning,5,1128,6,cyan,2,blue,-0.00771
UCB Q-learning,5,1128,7,white,0,red,0.0
UCB Q-learning,5,1128,7,white,1,green,0.0
UCB Q-learning,5,1128,7,white,2,blue,0.0
UCB Q-learning,6,1129,0,black,0,red,0.8454499999999996
UCB Q-learning,6,1129,0,black,1,green,0.01587701099999999
UCB Q-learning,6,1129,0,black,2,blue,0.014982907649999993
UCB Q-learning,6,1129,1,red,0,red,-0.009702821775000002
UCB Q-learning,6,1129,1,red,1,green,0.9109999999999997
UCB Q-learning,6,1129,1,red,2,blue,-0.0102
UCB Q-learning,6,1129,2,green,0,red,0.20507309999999998
UCB Q-learning,6,1129,2,green,1,green,-0.008864921775000003
UCB Q-learning,6,1129,2,green,2,blue,-0.0102
UCB Q-learning,6,1129,3,blue,0,red,0.033542999999999996
UCB Q-learning,6,1129,3,blue,1,green,0.03491099999999999
UCB Q-learning,6,1129,3,blue,2,blue,-0.010694745750000002
UCB Q-learning,6,1129,4,yellow,0,red,-0.013573146
UCB Q-learning,6,1129,4,yellow,1,green,0.22694111643789322
UCB Q-learning,6,1129,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,6,1129,5,magenta,0,red,-0.006
UCB Q-learning,6,1129,5,magenta,1,green,0.2178
UCB Q-learning,6,1129,5,magenta,2,blue,-0.006
UCB Q-learning,6,1129,6,cyan,0,red,0.08879999999999999
UCB Q-learning,6,1129,6,cyan,1,green,-0.0056750518650000034
UCB Q-learning,6,1129,6,cyan,2,blue,-0.009744899999999999
UCB Q-learning,6,1129,7,white,0,red,0.0
UCB Q-learning,6,1129,7,white,1,green,0.0
UCB Q-learning,6,1129,7,white,2,blue,0.0
UCB Q-learning,7,1130,0,black,0,red,0.043088945042999975
UCB Q-learning,7,1130,0,black,1,green,0.4844500000000001
UCB Q-learning,7,1130,0,black,2,blue,-0.013986230362744666
UCB Q-learning,7,1130,1,red,0,red,0.014467879702667845
UCB Q-learning,7,1130,1,red,1,green,0.07461206999999997
UCB Q-learning,7,1130,1,red,2,blue,0.0747882
UCB Q-learning,7,1130,2,green,0,red,0.5310000000000001
UCB Q-learning,7,1130,2,green,1,green,0.174754402152695
UCB Q-learning,7,1130,2,green,2,blue,0.044344199999999986
UCB Q-learning,7,1130,3,blue,0,red,0.064323
UCB Q-learning,7,1130,3,blue,1,green,-0.0102
UCB Q-learning,7,1130,3,blue,2,blue,0.023015926206167842
UCB Q-learning,7,1130,4,yellow,0,red,-0.014975001
UCB Q-learning,7,1130,4,yellow,1,green,0.25567455511542864
UCB Q-learning,7,1130,4,yellow,2,blue,0.5800000000000001
UCB Q-learning,7,1130,5,magenta,0,red,-0.008907
UCB Q-learning,7,1130,5,magenta,1,green,0.24426
UCB Q-learning,7,1130,5,magenta,2,blue,0.016502779702667843
UCB Q-learning,7,1130,6,cyan,0,red,0.12029999999999999
UCB Q-learning,7,1130,6,cyan,1,green,0.12160988255664187
UCB Q-learning,7,1130,6,cyan,2,blue,0.030389685289525487
UCB Q-learning,7,1130,7,white,0,red,0.0
UCB Q-learning,7,1130,7,white,1,green,0.0
UCB Q-learning,7,1130,7,white,2,blue,0.0
UCB Q-learning,8,1131,0,black,0,red,-0.009009837300000004
UCB Q-learning,8,1131,0,black,1,green,0.48444999999999966
UCB Q-learning,8,1131,0,black,2,blue,0.009410452469999993
UCB Q-learning,8,1131,1,red,0,red,-0.011262440100000002
UCB Q-learning,8,1131,1,red,1,green,0.12420206999999996
UCB Q-learning,8,1131,1,red,2,blue,0.048933
UCB Q-learning,8,1131,2,green,0,red,0.5309999999999997
UCB Q-learning,8,1131,2,green,1,green,0.16157043292910533
UCB Q-learning,8,1131,2,green,2,blue,0.09461819999999999
UCB Q-learning,8,1131,3,blue,0,red,0.09561599999999999
UCB Q-learning,8,1131,3,blue,1,green,0.04503299999999999
UCB Q-learning,8,1131,3,blue,2,blue,-0.010065440100000001
UCB Q-learning,8,1131,4,yellow,0,red,0.09248042669339532
UCB Q-learning,8,1131,4,yellow,1,green,0.00532678933864506
UCB Q-learning,8,1131,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,8,1131,5,magenta,0,red,-0.008158002645000002
UCB Q-learning,8,1131,5,magenta,1,green,0.2178
UCB Q-learning,8,1131,5,magenta,2,blue,-0.0122349
UCB Q-learning,8,1131,6,cyan,0,red,0.19379999999999997
UCB Q-learning,8,1131,6,cyan,1,green,0.12355436470127829
UCB Q-learning,8,1131,6,cyan,2,blue,0.004435881048149997
UCB Q-learning,8,1131,7,white,0,red,0.0
UCB Q-learning,8,1131,7,white,1,green,0.0
UCB Q-learning,8,1131,7,white,2,blue,0.0
UCB Q-learning,9,1132,0,black,0,red,-0.017262789
UCB Q-learning,9,1132,0,black,1,green,0.48444999999999966
UCB Q-learning,9,1132,0,black,2,blue,-0.0234765015
UCB Q-learning,9,1132,1,red,0,red,-0.010790197950000002
UCB Q-learning,9,1132,1,red,1,green,-0.0102
UCB Q-learning,9,1132,1,red,2,blue,0.013023000000000003
UCB Q-learning,9,1132,2,green,0,red,0.5309999999999997
UCB Q-learning,9,1132,2,green,1,green,0.17750914182028293
UCB Q-learning,9,1132,2,green,2,blue,0.044344199999999986
UCB Q-learning,9,1132,3,blue,0,red,-0.0102
UCB Q-learning,9,1132,3,blue,1,green,0.022940999999999993
UCB Q-learning,9,1132,3,blue,2,blue,-0.011628097950000001
UCB Q-learning,9,1132,4,yellow,0,red,0.14452237385122227
UCB Q-learning,9,1132,4,yellow,1,green,0.2474498850689186
UCB Q-learning,9,1132,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,9,1132,5,magenta,0,red,-0.006
UCB Q-learning,9,1132,5,magenta,1,green,0.2718
UCB Q-learning,9,1132,5,magenta,2,blue,-0.011229351
UCB Q-learning,9,1132,6,cyan,0,red,0.19821
UCB Q-learning,9,1132,6,cyan,1,green,0.04123994684057293
UCB Q-learning,9,1132,6,cyan,2,blue,-0.005507890815000004
UCB Q-learning,9,1132,7,white,0,red,0.0
UCB Q-learning,9,1132,7,white,1,green,0.0
UCB Q-learning,9,1132,7,white,2,blue,0.0
UCB Q-learning,10,1133,0,black,0,red,0.036736245235499995
UCB Q-learning,10,1133,0,black,1,green,0.4844500000000001
UCB Q-learning,10,1133,0,black,2,blue,-0.014035164000000003
UCB Q-learning,10,1133,1,red,0,red,-0.0026013378517500017
UCB Q-learning,10,1133,1,red,1,green,0.17841419999999997
UCB Q-learning,10,1133,1,red,2,blue,0.005190000000000002
UCB Q-learning,10,1133,2,green,0,red,0.5310000000000001
UCB Q-learning,10,1133,2,green,1,green,0.2301782631817742
UCB Q-learning,10,1133,2,green,2,blue,0.062778
UCB Q-learning,10,1133,3,blue,0,red,-0.0102
UCB Q-learning,10,1133,3,blue,1,green,0.02228999999999999
UCB Q-learning,10,1133,3,blue,2,blue,-0.0009271701078825039
UCB Q-learning,10,1133,4,yellow,0,red,-0.01456443
UCB Q-learning,10,1133,4,yellow,1,green,0.2331478750238815
UCB Q-learning,10,1133,4,yellow,2,blue,0.5800000000000001
UCB Q-learning,10,1133,5,magenta,0,red,-0.006
UCB Q-learning,10,1133,5,magenta,1,green,0.2718
UCB Q-learning,10,1133,5,magenta,2,blue,-0.006
UCB Q-learning,10,1133,6,cyan,0,red,0.19379999999999997
UCB Q-learning,10,1133,6,cyan,1,green,-0.00620430225
UCB Q-learning,10,1133,6,cyan,2,blue,0.13234409864307162
UCB Q-learning,10,1133,7,white,0,red,0.0
UCB Q-learning,10,1133,7,white,1,green,0.0
UCB Q-learning,10,1133,7,white,2,blue,0.0
UCB Q-learning,11,1134,0,black,0,red,-0.018741939
UCB Q-learning,11,1134,0,black,1,green,0.48444999999999966
UCB Q-learning,11,1134,0,black,2,blue,-0.019495194
UCB Q-learning,11,1134,1,red,0,red,-0.012841355775
UCB Q-learning,11,1134,1,red,1,green,-0.0102
UCB Q-learning,11,1134,1,red,2,blue,0.005190000000000002
UCB Q-learning,11,1134,2,green,0,red,0.5309999999999997
UCB Q-learning,11,1134,2,green,1,green,0.169345632404808
UCB Q-learning,11,1134,2,green,2,blue,-0.0087795
UCB Q-learning,11,1134,3,blue,0,red,0.023795999999999998
UCB Q-learning,11,1134,3,blue,1,green,-0.0102
UCB Q-learning,11,1134,3,blue,2,blue,-0.008623508250000002
UCB Q-learning,11,1134,4,yellow,0,red,0.19987431493719637
UCB Q-learning,11,1134,4,yellow,1,green,0.14524455940353875
UCB Q-learning,11,1134,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,11,1134,5,magenta,0,red,-0.006
UCB Q-learning,11,1134,5,magenta,1,green,0.0918
UCB Q-learning,11,1134,5,magenta,2,blue,0.010474378402424996
UCB Q-learning,11,1134,6,cyan,0,red,0.12029999999999999
UCB Q-learning,11,1134,6,cyan,1,green,-0.006
UCB Q-learning,11,1134,6,cyan,2,blue,0.0026069186324999974
UCB Q-learning,11,1134,7,white,0,red,0.0
UCB Q-learning,11,1134,7,white,1,green,0.0
UCB Q-learning,11,1134,7,white,2,blue,0.0
UCB Q-learning,12,1135,0,black,0,red,0.8454499999999996
UCB Q-learning,12,1135,0,black,1,green,0.018892937999999988
UCB Q-learning,12,1135,0,black,2,blue,-0.01820277
UCB Q-learning,12,1135,1,red,0,red,-0.002099918100000005
UCB Q-learning,12,1135,1,red,1,green,0.9109999999999997
UCB Q-learning,12,1135,1,red,2,blue,0.005190000000000002
UCB Q-learning,12,1135,2,green,0,red,0.132243
UCB Q-learning,12,1135,2,green,1,green,-0.00771
UCB Q-learning,12,1135,2,green,2,blue,-0.007635
UCB Q-learning,12,1135,3,blue,0,red,0.005190000000000002
UCB Q-learning,12,1135,3,blue,1,green,-0.007635
UCB Q-learning,12,1135,3,blue,2,blue,-0.0068504126700000036
UCB Q-learning,12,1135,4,yellow,0,red,-0.013232001
UCB Q-learning,12,1135,4,yellow,1,green,0.22549214464586376
UCB Q-learning,12,1135,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,12,1135,5,magenta,0,red,-0.004423508250000002
UCB Q-learning,12,1135,5,magenta,1,green,0.0918
UCB Q-learning,12,1135,5,magenta,2,blue,-0.006
UCB Q-learning,12,1135,6,cyan,0,red,0.009000000000000001
UCB Q-learning,12,1135,6,cyan,1,green,-0.006
UCB Q-learning,12,1135,6,cyan,2,blue,0.004134981899999994
UCB Q-learning,12,1135,7,white,0,red,0.0
UCB Q-learning,12,1135,7,white,1,green,0.0
UCB Q-learning,12,1135,7,white,2,blue,0.0
UCB Q-learning,13,1136,0,black,0,red,0.8454499999999996
UCB Q-learning,13,1136,0,black,1,green,-0.02015214259066125
UCB Q-learning,13,1136,0,black,2,blue,0.1319035722520503
UCB Q-learning,13,1136,1,red,0,red,0.010678769659824745
UCB Q-learning,13,1136,1,red,1,green,0.9109999999999997
UCB Q-learning,13,1136,1,red,2,blue,0.1282941
UCB Q-learning,13,1136,2,green,0,red,0.039389999999999994
UCB Q-learning,13,1136,2,green,1,green,-0.0090186896775
UCB Q-learning,13,1136,2,green,2,blue,-0.006
UCB Q-learning,13,1136,3,blue,0,red,0.23224064039699996
UCB Q-learning,13,1136,3,blue,1,green,0.048773099999999986
UCB Q-learning,13,1136,3,blue,2,blue,0.07123411320814138
UCB Q-learning,13,1136,4,yellow,0,red,0.23164647007073697
UCB Q-learning,13,1136,4,yellow,1,green,-0.011397000000000001
UCB Q-learning,13,1136,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,13,1136,5,magenta,0,red,0.003063612616064996
UCB Q-learning,13,1136,5,magenta,1,green,0.25470539999999997
UCB Q-learning,13,1136,5,magenta,2,blue,0.05680878301475593
UCB Q-learning,13,1136,6,cyan,0,red,0.08879999999999999
UCB Q-learning,13,1136,6,cyan,1,green,-0.006
UCB Q-learning,13,1136,6,cyan,2,blue,0.046662567955433276
UCB Q-learning,13,1136,7,white,0,red,0.0
UCB Q-learning,13,1136,7,white,1,green,0.0
UCB Q-learning,13,1136,7,white,2,blue,0.0
UCB Q-learning,14,1137,0,black,0,red,-0.012065323992
UCB Q-learning,14,1137,0,black,1,green,0.48444999999999966
UCB Q-learning,14,1137,0,black,2,blue,0.11996631388450124
UCB Q-learning,14,1137,1,red,0,red,0.015681590748724286
UCB Q-learning,14,1137,1,red,1,green,0.039389999999999994
UCB Q-learning,14,1137,1,red,2,blue,-0.0102
UCB Q-learning,14,1137,2,green,0,red,0.5309999999999997
UCB Q-learning,14,1137,2,green,1,green,0.15660351915966375
UCB Q-learning,14,1137,2,green,2,blue,0.03871829999999999
UCB Q-learning,14,1137,3,blue,0,red,0.16064239542
UCB Q-learning,14,1137,3,blue,1,green,0.05344916999999998
UCB Q-learning,14,1137,3,blue,2,blue,0.03967967755714197
UCB Q-learning,14,1137,4,yellow,0,red,0.011580062653330057
UCB Q-learning,14,1137,4,yellow,1,green,0.15731326032909576
UCB Q-learning,14,1137,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,14,1137,5,magenta,0,red,0.02691024675740565
UCB Q-learning,14,1137,5,magenta,1,green,0.198522
UCB Q-learning,14,1137,5,magenta,2,blue,0.02335317997733285
UCB Q-learning,14,1137,6,cyan,0,red,0.07116
UCB Q-learning,14,1137,6,cyan,1,green,0.13969618821339883
UCB Q-learning,14,1137,6,cyan,2,blue,0.004603185686422494
UCB Q-learning,14,1137,7,white,0,red,0.0
UCB Q-learning,14,1137,7,white,1,green,0.0
UCB Q-learning,14,1137,7,white,2,blue,0.0
UCB Q-learning,15,1138,0,black,0,red,0.8454499999999996
UCB Q-learning,15,1138,0,black,1,green,-0.0220142872053375
UCB Q-learning,15,1138,0,black,2,blue,0.04810954805549999
UCB Q-learning,15,1138,1,red,0,red,-0.007542790815000004
UCB Q-learning,15,1138,1,red,1,green,0.9109999999999997
UCB Q-learning,15,1138,1,red,2,blue,0.1282941
UCB Q-learning,15,1138,2,green,0,red,0.07358999999999999
UCB Q-learning,15,1138,2,green,1,green,-0.011072638650000001
UCB Q-learning,15,1138,2,green,2,blue,-0.007635
UCB Q-learning,15,1138,3,blue,0,red,0.17959409999999998
UCB Q-learning,15,1138,3,blue,1,green,-0.007635
UCB Q-learning,15,1138,3,blue,2,blue,-0.001338436755975004
UCB Q-learning,15,1138,4,yellow,0,red,0.22835270317515266
UCB Q-learning,15,1138,4,yellow,1,green,-0.011397000000000001
UCB Q-learning,15,1138,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,15,1138,5,magenta,0,red,-0.008907
UCB Q-learning,15,1138,5,magenta,1,green,0.33246
UCB Q-learning,15,1138,5,magenta,2,blue,0.006283788700649994
UCB Q-learning,15,1138,6,cyan,0,red,0.015300000000000001
UCB Q-learning,15,1138,6,cyan,1,green,-0.0086139235275
UCB Q-learning,15,1138,6,cyan,2,blue,-0.006
UCB Q-learning,15,1138,7,white,0,red,0.0
UCB Q-learning,15,1138,7,white,1,green,0.0
UCB Q-learning,15,1138,7,white,2,blue,0.0
UCB Q-learning,16,1139,0,black,0,red,0.8454499999999996
UCB Q-learning,16,1139,0,black,1,green,0.08376010966471498
UCB Q-learning,16,1139,0,black,2,blue,0.048399212677844985
UCB Q-learning,16,1139,1,red,0,red,-0.007169780559225003
UCB Q-learning,16,1139,1,red,1,green,0.9109999999999997
UCB Q-learning,16,1139,1,red,2,blue,-0.0102
UCB Q-learning,16,1139,2,green,0,red,0.2935861799999999
UCB Q-learning,16,1139,2,green,1,green,0.015373580996272486
UCB Q-learning,16,1139,2,green,2,blue,0.06483599999999999
UCB Q-learning,16,1139,3,blue,0,red,0.10023299999999999
UCB Q-learning,16,1139,3,blue,1,green,0.08075609999999998
UCB Q-learning,16,1139,3,blue,2,blue,0.012909992485486268
UCB Q-learning,16,1139,4,yellow,0,red,0.026345187506348233
UCB Q-learning,16,1139,4,yellow,1,green,0.013671631254443766
UCB Q-learning,16,1139,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,16,1139,5,magenta,0,red,-0.0040731154417500024
UCB Q-learning,16,1139,5,magenta,1,green,0.2178
UCB Q-learning,16,1139,5,magenta,2,blue,-0.006673624575000001
UCB Q-learning,16,1139,6,cyan,0,red,0.19379999999999997
UCB Q-learning,16,1139,6,cyan,1,green,-0.011397000000000001
UCB Q-learning,16,1139,6,cyan,2,blue,0.0005730942209999932
UCB Q-learning,16,1139,7,white,0,red,0.0
UCB Q-learning,16,1139,7,white,1,green,0.0
UCB Q-learning,16,1139,7,white,2,blue,0.0
UCB Q-learning,17,1140,0,black,0,red,0.023395954818299994
UCB Q-learning,17,1140,0,black,1,green,0.48444999999999966
UCB Q-learning,17,1140,0,black,2,blue,0.11032571408527614
UCB Q-learning,17,1140,1,red,0,red,0.03107203424053344
UCB Q-learning,17,1140,1,red,1,green,0.0458721
UCB Q-learning,17,1140,1,red,2,blue,0.0923841
UCB Q-learning,17,1140,2,green,0,red,0.5309999999999997
UCB Q-learning,17,1140,2,green,1,green,0.16279914571954573
UCB Q-learning,17,1140,2,green,2,blue,0.15367398
UCB Q-learning,17,1140,3,blue,0,red,0.23684841111
UCB Q-learning,17,1140,3,blue,1,green,0.10576226999999998
UCB Q-learning,17,1140,3,blue,2,blue,0.056290520307952244
UCB Q-learning,17,1140,4,yellow,0,red,0.01137050167828759
UCB Q-learning,17,1140,4,yellow,1,green,0.19968759436539368
UCB Q-learning,17,1140,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,17,1140,5,magenta,0,red,0.04696467402556694
UCB Q-learning,17,1140,5,magenta,1,green,0.2811654
UCB Q-learning,17,1140,5,magenta,2,blue,-0.006627826116750001
UCB Q-learning,17,1140,6,cyan,0,red,0.3161334
UCB Q-learning,17,1140,6,cyan,1,green,-0.0102
UCB Q-learning,17,1140,6,cyan,2,blue,0.010336417615479742
UCB Q-learning,17,1140,7,white,0,red,0.0
UCB Q-learning,17,1140,7,white,1,green,0.0
UCB Q-learning,17,1140,7,white,2,blue,0.0
UCB Q-learning,18,1141,0,black,0,red,0.8454499999999996
UCB Q-learning,18,1141,0,black,1,green,-1.1940000000099094e-06
UCB Q-learning,18,1141,0,black,2,blue,-0.018908664
UCB Q-learning,18,1141,1,red,0,red,-0.009239794083975
UCB Q-learning,18,1141,1,red,1,green,0.9109999999999997
UCB Q-learning,18,1141,1,red,2,blue,0.0313371
UCB Q-learning,18,1141,2,green,0,red,0.24099506999999995
UCB Q-learning,18,1141,2,green,1,green,-0.0128611109775
UCB Q-learning,18,1141,2,green,2,blue,-0.007635
UCB Q-learning,18,1141,3,blue,0,red,0.005190000000000002
UCB Q-learning,18,1141,3,blue,1,green,-0.0102
UCB Q-learning,18,1141,3,blue,2,blue,0.009418388277729072
UCB Q-learning,18,1141,4,yellow,0,red,0.22704075129747575
UCB Q-learning,18,1141,4,yellow,1,green,-0.011793328106475
UCB Q-learning,18,1141,4,yellow,2,blue,0.9799999999999999
UCB Q-learning,18,1141,5,magenta,0,red,-0.008661110977499999
UCB Q-learning,18,1141,5,magenta,1,green,0.0918
UCB Q-learning,18,1141,5,magenta,2,blue,0.0036792441503272454
UCB Q-learning,18,1141,6,cyan,0,red,0.12029999999999999
UCB Q-learning,18,1141,6,cyan,1,green,-0.00771
UCB Q-learning,18,1141,6,cyan,2,blue,-0.006
UCB Q-learning,18,1141,7,white,0,red,0.0
UCB Q-learning,18,1141,7,white,1,green,0.0
UCB Q-learning,18,1141,7,white,2,blue,0.0
UCB Q-learning,19,1142,0,black,0,red,0.01299965059859999
UCB Q-learning,19,1142,0,black,1,green,0.48444999999999966
UCB Q-learning,19,1142,0,black,2,blue,0.12490229621437486
UCB Q-learning,19,1142,1,red,0,red,0.025397154421096836
UCB Q-learning,19,1142,1,red,1,green,0.039389999999999994
UCB Q-learning,19,1142,1,red,2,blue,0.09974672729999999
UCB Q-learning,19,1142,2,green,0,red,0.5309999999999997
UCB Q-learning,19,1142,2,green,1,green,0.019241645540596826
UCB Q-learning,19,1142,2,green,2,blue,0.012167999999999995
UCB Q-learning,19,1142,3,blue,0,red,0.21891228970595997
UCB Q-learning,19,1142,3,blue,1,green,0.04490258999999999
UCB Q-learning,19,1142,3,blue,2,blue,0.09356209070126012
UCB Q-learning,19,1142,4,yellow,0,red,0.23106887545788496
UCB Q-learning,19,1142,4,yellow,1,green,-0.0152624007
UCB Q-learning,19,1142,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,19,1142,5,magenta,0,red,0.025432174429154228
UCB Q-learning,19,1142,5,magenta,1,green,0.396605646
UCB Q-learning,19,1142,5,magenta,2,blue,0.0755933042617779
UCB Q-learning,19,1142,6,cyan,0,red,0.07116
UCB Q-learning,19,1142,6,cyan,1,green,-0.014931078880500001
UCB Q-learning,19,1142,6,cyan,2,blue,-0.012900332905500002
UCB Q-learning,19,1142,7,white,0,red,0.0
UCB Q-learning,19,1142,7,white,1,green,0.0
UCB Q-learning,19,1142,7,white,2,blue,0.0
UCB Q-learning,20,1143,0,black,0,red,0.005113907699999995
UCB Q-learning,20,1143,0,black,1,green,0.48444999999999966
UCB Q-learning,20,1143,0,black,2,blue,0.007525264199999994
UCB Q-learning,20,1143,1,red,0,red,-0.010917786180000002
UCB Q-learning,20,1143,1,red,1,green,0.15375599999999998
UCB Q-learning,20,1143,1,red,2,blue,-0.0102
UCB Q-learning,20,1143,2,green,0,red,0.5309999999999997
UCB Q-learning,20,1143,2,green,1,green,0.15237628807784503
UCB Q-learning,20,1143,2,green,2,blue,-0.00572715
UCB Q-learning,20,1143,3,blue,0,red,0.09561599999999999
UCB Q-learning,20,1143,3,blue,1,green,-0.007635
UCB Q-learning,20,1143,3,blue,2,blue,-0.005597202576000004
UCB Q-learning,20,1143,4,yellow,0,red,-0.015791693751
UCB Q-learning,20,1143,4,yellow,1,green,0.23201714901091877
UCB Q-learning,20,1143,4,yellow,2,blue,0.5799999999999998
UCB Q-learning,20,1143,5,magenta,0,red,0.010634632739681989
UCB Q-learning,20,1143,5,magenta,1,green,0.2178
UCB Q-learning,20,1143,5,magenta,2,blue,-0.009744899999999999
UCB Q-learning,20,1143,6,cyan,0,red,0.015300000000000001
UCB Q-learning,20,1143,6,cyan,1,green,-0.008907
UCB Q-learning,20,1143,6,cyan,2,blue,0.0018145943717999945
UCB Q-learning,20,1143,7,white,0,red,0.0
UCB Q-learning,20,1143,7,white,1,green,0.0
UCB Q-learning,20,1143,7,white,2,blue,0.0
UCB Q-learning,21,1144,0,black,0,red,0.8454499999999996
UCB Q-learning,21,1144,0,black,1,green,0.051254215840949975
UCB Q-learning,21,1144,0,black,2,blue,-0.005691195360000007
UCB Q-learning,21,1144,1,red,0,red,0.024845810735683555
UCB Q-learning,21,1144,1,red,1,green,0.9109999999999997
UCB Q-learning,21,1144,1,red,2,blue,0.023795999999999998
UCB Q-learning,21,1144,2,green,0,red,0.06811319999999998
